#{"t_start": 1764274186.327047, "env_id": "None"}
r,l,t
-3.0,7,25.058784
-4.0,7,25.079249
39.0,7,25.093484
15.0,7,25.112047
-15.0,7,25.126274
43.0,7,25.140485
18.0,7,25.159043
17.0,7,25.174978
-6.0,7,25.193594
1.0,7,25.208048
-14.0,7,25.222308
9.0,7,25.240824
-6.0,7,25.255007
-7.0,7,25.27557
12.0,7,25.289754
-7.0,7,25.303947
-19.0,7,25.32475
-7.0,7,25.33909
-24.0,7,25.361028
-6.0,7,25.37724
-19.0,7,25.391522
-14.0,7,25.410211
-19.0,7,25.42458
1.0,7,25.443208
-5.0,7,25.457614
-20.0,7,25.471932
-25.0,7,25.492591
-25.0,7,25.507178
9.0,7,25.525846
-2.0,7,25.540102
-2.0,7,25.55478
-7.0,7,25.574078
-25.0,7,25.590257
-4.0,7,25.608892
14.0,7,25.62317
-14.0,7,25.637384
5.0,7,25.655991
25.0,7,25.670224
1.0,7,25.690775
3.0,7,25.704988
-3.0,7,25.719195
17.0,7,25.737841
4.0,7,25.752091
-1.0,7,25.770721
2.0,7,25.786944
23.0,7,25.801358
-7.0,7,25.82037
18.0,7,25.834726
-25.0,7,25.85339
-7.0,7,25.868227
-18.0,7,25.884496
17.0,7,25.903157
-25.0,7,25.917432
15.0,7,25.936036
-1.0,7,25.950305
22.0,7,25.964568
11.0,7,25.985172
19.0,7,25.999496
5.0,7,26.018126
-25.0,7,26.032345
-18.0,7,26.046557
19.0,7,26.06523
3.0,7,26.079468
17.0,7,26.10124
18.0,7,26.116001
-6.0,7,26.130421
17.0,7,26.149252
-19.0,7,26.163605
-4.0,7,26.182501
-3.0,7,26.198946
